id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00632,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60893325,-67.0089958,"https://www.google.com/maps/search/?api=1&query=10.60893325,-67.0089958"
ems_00633,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60870482,-67.00372874,"https://www.google.com/maps/search/?api=1&query=10.60870482,-67.00372874"
ems_00634,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60871521,-67.00274982,"https://www.google.com/maps/search/?api=1&query=10.60871521,-67.00274982"
ems_00635,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6087945,-67.00248976,"https://www.google.com/maps/search/?api=1&query=10.6087945,-67.00248976"
ems_00636,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60880045,-67.0038494,"https://www.google.com/maps/search/?api=1&query=10.60880045,-67.0038494"
ems_00637,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60882513,-67.0049923,"https://www.google.com/maps/search/?api=1&query=10.60882513,-67.0049923"
ems_00638,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60888373,-67.00006488,"https://www.google.com/maps/search/?api=1&query=10.60888373,-67.00006488"
ems_00639,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60890605,-67.0001911,"https://www.google.com/maps/search/?api=1&query=10.60890605,-67.0001911"
ems_00640,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60895873,-67.00027229,"https://www.google.com/maps/search/?api=1&query=10.60895873,-67.00027229"
ems_00641,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60903977,-67.00209153,"https://www.google.com/maps/search/?api=1&query=10.60903977,-67.00209153"
ems_00642,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60915432,-66.98466605,"https://www.google.com/maps/search/?api=1&query=10.60915432,-66.98466605"
ems_00643,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60893962,-67.00920415,"https://www.google.com/maps/search/?api=1&query=10.60893962,-67.00920415"
ems_00644,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60897154,-67.0090951,"https://www.google.com/maps/search/?api=1&query=10.60897154,-67.0090951"
ems_00645,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60897441,-67.00856927,"https://www.google.com/maps/search/?api=1&query=10.60897441,-67.00856927"
ems_00646,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60899615,-67.00822147,"https://www.google.com/maps/search/?api=1&query=10.60899615,-67.00822147"
ems_00647,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60899795,-67.01000423,"https://www.google.com/maps/search/?api=1&query=10.60899795,-67.01000423"
ems_00648,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60900168,-67.00833408,"https://www.google.com/maps/search/?api=1&query=10.60900168,-67.00833408"
ems_00649,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60900712,-67.00913366,"https://www.google.com/maps/search/?api=1&query=10.60900712,-67.00913366"
ems_00650,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60903948,-67.00993259,"https://www.google.com/maps/search/?api=1&query=10.60903948,-67.00993259"
ems_00651,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60905199,-67.00916383,"https://www.google.com/maps/search/?api=1&query=10.60905199,-67.00916383"
ems_00652,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60907449,-67.00907491,"https://www.google.com/maps/search/?api=1&query=10.60907449,-67.00907491"
ems_00653,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6091053,-67.00898845,"https://www.google.com/maps/search/?api=1&query=10.6091053,-67.00898845"
ems_00654,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60911398,-67.00842411,"https://www.google.com/maps/search/?api=1&query=10.60911398,-67.00842411"
ems_00655,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60912548,-67.00768514,"https://www.google.com/maps/search/?api=1&query=10.60912548,-67.00768514"
ems_00656,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60915245,-67.0090314,"https://www.google.com/maps/search/?api=1&query=10.60915245,-67.0090314"
ems_00657,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60916757,-67.0083035,"https://www.google.com/maps/search/?api=1&query=10.60916757,-67.0083035"
ems_00658,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6092019,-67.0087823,"https://www.google.com/maps/search/?api=1&query=10.6092019,-67.0087823"
ems_00659,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6092404,-67.00885515,"https://www.google.com/maps/search/?api=1&query=10.6092404,-67.00885515"
ems_00660,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60925505,-67.00789635,"https://www.google.com/maps/search/?api=1&query=10.60925505,-67.00789635"
ems_00661,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60927611,-67.00783252,"https://www.google.com/maps/search/?api=1&query=10.60927611,-67.00783252"
ems_00662,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60933412,-67.00885613,"https://www.google.com/maps/search/?api=1&query=10.60933412,-67.00885613"
ems_00663,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60903406,-67.01427412,"https://www.google.com/maps/search/?api=1&query=10.60903406,-67.01427412"
ems_00664,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60905506,-67.0100385,"https://www.google.com/maps/search/?api=1&query=10.60905506,-67.0100385"
ems_00665,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60910319,-67.0120167,"https://www.google.com/maps/search/?api=1&query=10.60910319,-67.0120167"
ems_00666,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60911254,-67.0135151,"https://www.google.com/maps/search/?api=1&query=10.60911254,-67.0135151"
ems_00667,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60939866,-67.01328057,"https://www.google.com/maps/search/?api=1&query=10.60939866,-67.01328057"
ems_00668,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60941985,-67.0142944,"https://www.google.com/maps/search/?api=1&query=10.60941985,-67.0142944"
ems_00669,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60944655,-67.01048745,"https://www.google.com/maps/search/?api=1&query=10.60944655,-67.01048745"
ems_00670,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60944952,-67.0135079,"https://www.google.com/maps/search/?api=1&query=10.60944952,-67.0135079"
ems_00671,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60947426,-67.01279688,"https://www.google.com/maps/search/?api=1&query=10.60947426,-67.01279688"
ems_00672,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6095157,-67.0133788,"https://www.google.com/maps/search/?api=1&query=10.6095157,-67.0133788"
ems_00673,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6091569,-67.00489155,"https://www.google.com/maps/search/?api=1&query=10.6091569,-67.00489155"
ems_00674,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60916985,-67.00279915,"https://www.google.com/maps/search/?api=1&query=10.60916985,-67.00279915"
ems_00675,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.609199,-66.98467725,"https://www.google.com/maps/search/?api=1&query=10.609199,-66.98467725"
ems_00676,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60923537,-67.00248481,"https://www.google.com/maps/search/?api=1&query=10.60923537,-67.00248481"
ems_00677,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60925245,-67.00223203,"https://www.google.com/maps/search/?api=1&query=10.60925245,-67.00223203"
ems_00678,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60928403,-67.0027739,"https://www.google.com/maps/search/?api=1&query=10.60928403,-67.0027739"
ems_00679,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60931571,-67.00037983,"https://www.google.com/maps/search/?api=1&query=10.60931571,-67.00037983"
ems_00680,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60931598,-67.00062249,"https://www.google.com/maps/search/?api=1&query=10.60931598,-67.00062249"
ems_00681,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60935698,-66.9966514,"https://www.google.com/maps/search/?api=1&query=10.60935698,-66.9966514"
ems_00682,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60947067,-66.98523525,"https://www.google.com/maps/search/?api=1&query=10.60947067,-66.98523525"
ems_00683,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60935155,-67.0078052,"https://www.google.com/maps/search/?api=1&query=10.60935155,-67.0078052"
ems_00684,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60941368,-67.0078129,"https://www.google.com/maps/search/?api=1&query=10.60941368,-67.0078129"
ems_00685,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60946696,-67.0077989,"https://www.google.com/maps/search/?api=1&query=10.60946696,-67.0077989"
ems_00686,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60947581,-67.00808624,"https://www.google.com/maps/search/?api=1&query=10.60947581,-67.00808624"
ems_00687,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60947763,-67.0078572,"https://www.google.com/maps/search/?api=1&query=10.60947763,-67.0078572"
ems_00688,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60960455,-67.00796225,"https://www.google.com/maps/search/?api=1&query=10.60960455,-67.00796225"
ems_00689,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6096151,-67.00897525,"https://www.google.com/maps/search/?api=1&query=10.6096151,-67.00897525"
ems_00690,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60970228,-67.00940758,"https://www.google.com/maps/search/?api=1&query=10.60970228,-67.00940758"
ems_00691,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60980529,-67.00914062,"https://www.google.com/maps/search/?api=1&query=10.60980529,-67.00914062"
ems_00692,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60985345,-67.0091729,"https://www.google.com/maps/search/?api=1&query=10.60985345,-67.0091729"
ems_00693,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6096374,-67.00629288,"https://www.google.com/maps/search/?api=1&query=10.6096374,-67.00629288"
ems_00694,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60969213,-67.00640216,"https://www.google.com/maps/search/?api=1&query=10.60969213,-67.00640216"
ems_00695,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60972051,-67.00626862,"https://www.google.com/maps/search/?api=1&query=10.60972051,-67.00626862"
ems_00696,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60972355,-66.9862435,"https://www.google.com/maps/search/?api=1&query=10.60972355,-66.9862435"
ems_00697,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60976146,-67.0063547,"https://www.google.com/maps/search/?api=1&query=10.60976146,-67.0063547"
ems_00698,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60976461,-67.00653941,"https://www.google.com/maps/search/?api=1&query=10.60976461,-67.00653941"
ems_00699,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60977765,-66.98594905,"https://www.google.com/maps/search/?api=1&query=10.60977765,-66.98594905"
ems_00700,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60979955,-66.9865402,"https://www.google.com/maps/search/?api=1&query=10.60979955,-66.9865402"
